,Date of Purchase,Purchaser Name,Denomination
10454,10-Nov-22,MAATHA PROJECTS LLP,10000000
10455,10-Nov-22,MAATHA PROJECTS LLP,10000000
10456,10-Nov-22,MAATHA PROJECTS LLP,10000000
10457,10-Nov-22,MAATHA PROJECTS LLP,10000000
10458,10-Nov-22,MAATHA PROJECTS LLP,10000000
10459,10-Nov-22,MAATHA PROJECTS LLP,10000000
10460,10-Nov-22,NATCO PHARMA LTD,10000000
10461,10-Nov-22,NATCO PHARMA LTD,10000000
10462,10-Nov-22,NATCO PHARMA LTD,10000000
10463,10-Nov-22,SAN LOGISTICS,1000000
10464,10-Nov-22,SAN LOGISTICS,1000000
10465,10-Nov-22,SAN LOGISTICS,1000000
10466,10-Nov-22,SAN LOGISTICS,1000000
10467,10-Nov-22,SOMASILA SOLAR POWER LIMITED,10000000
10468,10-Nov-22,SOMASILA SOLAR POWER LIMITED,10000000
10469,10-Nov-22,SOMASILA SOLAR POWER LIMITED,10000000
10470,10-Nov-22,SOMASILA SOLAR POWER LIMITED,10000000
10471,10-Nov-22,SOMASILA SOLAR POWER LIMITED,10000000
10472,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10473,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10474,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10475,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10476,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10477,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10478,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10479,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10480,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10481,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10482,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10483,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10484,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10485,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10486,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10487,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10488,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10489,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10490,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10491,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10492,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10493,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10494,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10495,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10496,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10497,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10498,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10499,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10500,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10501,10-Nov-22,SRI SIDDHARTH INFRATECH AND SERVICES I P,10000000
10502,10-Nov-22,THE ANUP ENGINEERING,10000000
10503,10-Nov-22,THE ANUP ENGINEERING,10000000
10504,11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,10000000
10505,11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,10000000
10506,11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,10000000
10507,11-Nov-22,ARIZONAGLOBALSERVICESPVTLTDBR,10000000
10508,11-Nov-22,ARIZONAGLOBALSERVICESPVTLTDBR,10000000
10509,11-Nov-22,ARIZONAGLOBALSERVICESPVTLTDBR,10000000
10510,11-Nov-22,ARIZONAGLOBALSERVICESPVTLTDBR,10000000
10511,11-Nov-22,ARIZONAGLOBALSERVICESPVTLTDBR,10000000
10512,11-Nov-22,BAJAJ AUTO LTD,10000000
10513,11-Nov-22,BAJAJ AUTO LTD,10000000
10514,11-Nov-22,BAJAJ AUTO LTD,10000000
10515,11-Nov-22,BAJAJ AUTO LTD,10000000
10516,11-Nov-22,BAJAJ AUTO LTD,10000000
10517,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10518,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10519,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,100000
10520,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10521,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10522,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10523,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10524,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10525,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10526,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10527,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10528,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10529,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10530,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10531,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,100000
10532,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,10000000
10533,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,100000
10534,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10535,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,1000000
10536,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,100000
10537,11-Nov-22,GLENMARK PHARMACEUTICALS LTD,100000
10538,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10539,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10540,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10541,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10542,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10543,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10544,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10545,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10546,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10547,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10548,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10549,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10550,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10551,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10552,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10553,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10554,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10555,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10556,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10557,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10558,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10559,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10560,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10561,11-Nov-22,MANKIND PHARMA LIMITED,10000000
10562,11-Nov-22,MNMEDIAVENTURESPVTL108,10000000
10563,11-Nov-22,MNMEDIAVENTURESPVTL108,10000000
10564,11-Nov-22,MNMEDIAVENTURESPVTL108,10000000
10565,11-Nov-22,MNMEDIAVENTURESPVTL108,10000000
10566,11-Nov-22,MNMEDIAVENTURESPVTL108,10000000
10567,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10568,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10569,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10570,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10571,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10572,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10573,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10574,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10575,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10576,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10577,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10578,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10579,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10580,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10581,11-Nov-22,NEXG DEVICES PVT LTD,10000000
10582,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10583,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10584,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10585,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10586,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10587,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10588,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10589,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10590,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10591,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10592,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10593,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10594,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10595,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10596,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10597,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10598,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10599,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10600,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10601,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10602,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10603,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10604,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10605,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10606,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10607,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10608,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10609,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10610,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10611,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10612,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10613,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10614,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10615,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10616,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10617,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10618,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10619,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10620,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10621,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10622,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10623,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10624,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10625,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10626,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10627,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10628,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10629,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10630,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10631,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10632,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10633,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10634,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10635,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10636,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10637,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10638,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10639,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10640,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10641,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10642,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10643,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10644,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10645,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10646,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10647,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10648,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10649,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10650,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10651,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10652,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10653,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10654,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10655,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10656,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10657,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10658,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10659,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10660,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10661,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10662,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10663,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10664,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10665,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10666,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10667,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10668,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10669,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10670,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10671,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10672,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10673,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10674,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10675,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10676,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10677,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10678,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10679,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10680,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10681,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10682,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10683,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10684,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10685,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10686,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10687,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10688,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10689,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10690,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10691,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10692,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10693,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10694,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10695,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10696,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10697,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10698,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10699,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10700,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10701,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10702,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10703,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10704,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10705,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10706,11-Nov-22,QWIKSUPPLYCHAINPRIVATELIMITED,10000000
10707,11-Nov-22,WELSPUN CORP LIMITED,10000000
10708,11-Nov-22,WELSPUN CORP LIMITED,10000000
10709,11-Nov-22,WELSPUN CORP LIMITED,10000000
10710,11-Nov-22,WELSPUN CORP LIMITED,10000000
10711,11-Nov-22,WELSPUN CORP LIMITED,10000000
10712,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10713,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10714,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10715,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10716,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10717,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10718,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10719,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10720,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10721,11-Nov-22,WELSPUN ENTERPRISES LTD,10000000
10722,14-Nov-22,ABHINAV JAIN,100000
10723,14-Nov-22,ABHINAV JAIN,100000
10724,14-Nov-22,AJANTA PHARMA LTD,10000000
10725,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10726,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,1000000
10727,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10728,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10729,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,1000000
10730,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10731,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10732,14-Nov-22,ALEMBICPHARMACEUTICALSLINCLRTGS,10000000
10733,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10734,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10735,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10736,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10737,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10738,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10739,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10740,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10741,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10742,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10743,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10744,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10745,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10746,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10747,14-Nov-22,ALKEM LABORATORIES LIMITED,10000000
10748,14-Nov-22,AMIT GUPTA,100000
10749,14-Nov-22,AMIT GUPTA,100000
10750,14-Nov-22,ARVIND LIMITED,10000000
10751,14-Nov-22,ARVIND LIMITED,10000000
10752,14-Nov-22,ARVIND LIMITED,10000000
10753,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10754,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,1000000
10755,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10756,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10757,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,1000000
10758,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10759,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10760,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10761,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,1000000
10762,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10763,14-Nov-22,FIOTEX COTSPIN PRIVATE LIMITED,100000
10764,14-Nov-22,GENUS POWER INFRASTRUCTURES LIMITED,10000000
10765,14-Nov-22,HARSHIT CHHABRA,100000
10766,14-Nov-22,HARSHIT CHHABRA,100000
10767,14-Nov-22,KULWANT SINGH,1000000
10768,14-Nov-22,KULWANT SINGH,1000000
10769,14-Nov-22,KULWANT SINGH,1000000
10770,14-Nov-22,MANJIT KAUR,1000000
10771,14-Nov-22,MANJIT KAUR,1000000
10772,14-Nov-22,MANJIT KAUR,1000000
10773,14-Nov-22,MANJIT KAUR,1000000
10774,14-Nov-22,MANJIT KAUR,1000000
10775,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10776,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10777,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10778,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10779,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10780,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10781,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10782,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10783,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10784,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10785,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10786,14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
10787,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10788,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10789,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10790,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10791,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10792,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10793,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10794,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10795,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10796,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10797,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10798,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10799,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10800,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10801,14-Nov-22,MODERN ROAD MAKERS PVT. LTD.,10000000
10802,14-Nov-22,NAHAR BUILDERS AND DEVELOPERS LTD,1000000
10803,14-Nov-22,NAHAR BUILDERS AND DEVELOPERS LTD,1000000
10804,14-Nov-22,NAHAR BUILDERS AND DEVELOPERS LTD,1000000
10805,14-Nov-22,NAHAR BUILDERS AND DEVELOPERS LTD,1000000
10806,14-Nov-22,NAHAR BUILDERS AND DEVELOPERS LTD,1000000
10807,14-Nov-22,NIRMA LIMITED,10000000
10808,14-Nov-22,NIRMA LIMITED,10000000
10809,14-Nov-22,NIRMA LIMITED,10000000
10810,14-Nov-22,NIRMA LIMITED,10000000
10811,14-Nov-22,NIRMA LIMITED,10000000
10812,14-Nov-22,NIRMA LIMITED,10000000
10813,14-Nov-22,NIRMA LIMITED,10000000
10814,14-Nov-22,NIRMA LIMITED,10000000
10815,14-Nov-22,PANACEA BIOTEC PHARMA LTD PHARMACEU,10000000
10816,14-Nov-22,PARAMJIT SINGH S O JAGJIT SINGH,1000000
10817,14-Nov-22,PARAMJIT SINGH S O JAGJIT SINGH,1000000
10818,14-Nov-22,PIRAMAL PHARMA LIMITED,10000000
10819,14-Nov-22,PIRAMAL PHARMA LIMITED,10000000
10820,14-Nov-22,PIRAMAL PHARMA LIMITED,10000000
10821,14-Nov-22,RMC SWITCHGEARS LTD,1000000
10822,14-Nov-22,RMC SWITCHGEARS LTD,1000000
10823,14-Nov-22,RMC SWITCHGEARS LTD,1000000
10824,14-Nov-22,RMC SWITCHGEARS LTD,1000000
10825,14-Nov-22,RMC SWITCHGEARS LTD,1000000
10826,14-Nov-22,SAURABH JAIN,100000
10827,14-Nov-22,SAURABH JAIN,100000
10828,14-Nov-22,SAURABH JAIN,100000
10829,14-Nov-22,SAURABH JAIN,100000
10830,14-Nov-22,SAURABH JAIN,100000
10831,14-Nov-22,VEDANTA LIMITED,10000000
10832,14-Nov-22,VEDANTA LIMITED,10000000
10833,14-Nov-22,VEDANTA LIMITED,10000000
10834,14-Nov-22,VEDANTA LIMITED,10000000
10835,14-Nov-22,VEDANTA LIMITED,10000000
10836,14-Nov-22,VEDANTA LIMITED,10000000
10837,14-Nov-22,VEDANTA LIMITED,10000000
10838,14-Nov-22,VEDANTA LIMITED,10000000
10839,14-Nov-22,VEDANTA LIMITED,10000000
10840,14-Nov-22,VEDANTA LIMITED,10000000
