S.No.,"Date of
Encashment",Name of the Political Party,Denomination
12749,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12750,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12751,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12752,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12753,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12754,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12755,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12756,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12757,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12758,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12759,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12760,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12761,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12762,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12763,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12764,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12765,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12766,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12767,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12768,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12769,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12770,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12771,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12772,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12773,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12774,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12775,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12776,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12777,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12778,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12779,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12780,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12781,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12782,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
12783,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12784,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12785,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12786,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12787,18-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12788,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12789,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12790,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12791,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12792,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12793,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12794,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12795,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12796,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12797,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12798,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12799,18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12800,19-Nov-22,AAM AADMI PARTY,10000000
12801,19-Nov-22,AAM AADMI PARTY,10000000
12802,21-Nov-22,AAM AADMI PARTY,1000000
12803,21-Nov-22,AAM AADMI PARTY,1000000
12804,21-Nov-22,AAM AADMI PARTY,1000000
12805,21-Nov-22,AAM AADMI PARTY,1000000
12806,21-Nov-22,AAM AADMI PARTY,1000000
12807,21-Nov-22,AAM AADMI PARTY,1000000
12808,21-Nov-22,AAM AADMI PARTY,1000000
12809,21-Nov-22,AAM AADMI PARTY,1000000
12810,21-Nov-22,AAM AADMI PARTY,1000000
12811,21-Nov-22,AAM AADMI PARTY,1000000
12812,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12813,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12814,21-Nov-22,BHARTIYA JANTA PARTY,1000000
12815,21-Nov-22,BHARTIYA JANTA PARTY,1000000
12816,21-Nov-22,BHARTIYA JANTA PARTY,1000000
12817,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12818,21-Nov-22,BHARTIYA JANTA PARTY,1000000
12819,21-Nov-22,BHARTIYA JANTA PARTY,1000000
12820,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12821,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12822,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12823,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12824,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12825,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12826,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12827,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12828,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12829,21-Nov-22,BHARTIYA JANTA PARTY,10000000
12830,22-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12831,22-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12832,22-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12833,22-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12834,22-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12835,23-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12836,23-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12837,23-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12838,23-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12839,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12840,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12841,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12842,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12843,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12844,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12845,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12846,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12847,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12848,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12849,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12850,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12851,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12852,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12853,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12854,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12855,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12856,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12857,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12858,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12859,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12860,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12861,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12862,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12863,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12864,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12865,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12866,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12867,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12868,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12869,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12870,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12871,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12872,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12873,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12874,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12875,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12876,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12877,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12878,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12879,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12880,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12881,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12882,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12883,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12884,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12885,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12886,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12887,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12888,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12889,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12890,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12891,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12892,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12893,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12894,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12895,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12896,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12897,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12898,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12899,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12900,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12901,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12902,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12903,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12904,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12905,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12906,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12907,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12908,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12909,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12910,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12911,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12912,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12913,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
12914,23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
12915,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12916,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12917,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12918,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12919,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
12920,24-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12921,28-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12922,28-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12923,28-Nov-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12924,9-Dec-22,AAM AADMI PARTY,10000000
12925,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12926,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12927,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12928,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12929,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12930,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12931,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12932,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12933,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12934,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12935,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12936,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12937,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12938,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12939,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12940,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12941,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12942,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12943,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12944,12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12945,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12946,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12947,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12948,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12949,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12950,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12951,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12952,13-Dec-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
12953,14-Dec-22,AAM AADMI PARTY,10000000
12954,14-Dec-22,AAM AADMI PARTY,10000000
12955,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12956,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12957,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12958,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12959,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12960,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12961,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12962,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12963,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12964,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12965,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12966,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12967,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12968,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12969,14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
12970,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12971,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12972,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12973,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12974,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12975,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12976,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12977,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12978,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12979,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12980,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12981,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12982,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12983,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12984,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12985,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12986,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12987,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12988,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12989,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12990,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12991,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12992,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12993,14-Dec-22,BHARTIYA JANTA PARTY,1000000
12994,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12995,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12996,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12997,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12998,14-Dec-22,BHARTIYA JANTA PARTY,10000000
12999,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13000,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13001,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13002,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13003,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13004,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13005,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13006,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13007,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13008,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13009,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13010,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13011,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13012,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13013,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13014,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13015,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13016,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13017,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13018,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13019,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13020,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13021,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13022,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13023,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13024,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13025,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13026,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13027,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13028,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13029,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13030,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13031,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13032,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13033,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13034,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13035,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13036,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13037,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13038,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13039,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13040,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13041,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13042,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13043,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13044,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13045,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13046,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13047,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13048,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13049,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13050,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13051,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13052,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13053,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13054,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13055,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13056,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13057,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13058,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13059,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13060,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13061,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13062,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13063,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13064,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13065,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13066,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13067,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13068,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13069,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13070,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13071,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13072,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13073,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13074,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13075,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13076,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13077,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13078,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13079,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13080,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13081,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13082,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13083,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13084,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13085,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13086,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13087,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13088,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13089,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13090,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13091,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13092,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13093,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13094,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13095,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13096,14-Dec-22,BHARTIYA JANTA PARTY,10000000
13097,15-Dec-22,AAM AADMI PARTY,10000000
13098,15-Dec-22,AAM AADMI PARTY,10000000
13099,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13100,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13101,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13102,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13103,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13104,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13105,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13106,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13107,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13108,15-Dec-22,ALL INDIA TRINAMOOL CONGRESS,1000000
13109,16-Dec-22,AAM AADMI PARTY,1000000
13110,16-Dec-22,AAM AADMI PARTY,10000000
13111,16-Dec-22,AAM AADMI PARTY,10000000
13112,16-Dec-22,AAM AADMI PARTY,10000000
13113,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13114,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13115,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13116,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13117,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13118,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13119,16-Dec-22,BHARTIYA JANTA PARTY,10000000
13120,16-Dec-22,BHARTIYA JANTA PARTY,10000000
